especie,cenario,desvio_termico,desvio_bpm,variabilidade_bpm,queda_atividade,fragmentacao_repouso,taquicardia_repouso,risco
gato,saudavel,0.0,0.0,0.023648290632028474,0.0,0.689655172413793,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.04945603224635492,0.7797579278706858,0.0,1.0,1
cao,hipotermia_choque,0.10819607750782279,0.0,0.24211139074540877,0.8631571010768913,0.0,0.0,1
cao,taquicardia_repouso,0.0,0.8864766128109154,0.052252361257927385,0.7163479727460602,0.0,1.0,1
ave,saudavel,0.0,0.0,0.022869982003542153,0.0,0.0,0.0,0
bovino,febre,0.4270197644372331,0.0,0.09256550464604528,0.09932322015893835,1.0,0.0,1
bovino,hipotermia_choque,1.0,0.0,0.22921989757481448,0.804515417363928,0.0,0.0,1
bovino,atividade_intensa,0.0,0.3253193223859825,0.039689729389167525,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.016508137554263336,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.030766873946453114,0.0,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.052572864747849786,0.8301005665642923,0.0,1.0,1
cao,febre,0.24687432269624932,0.0,0.0972791784809419,0.12282286672174036,1.0,0.03333333333333333,1
bovino,saudavel,0.0,0.0,0.030403115261264588,0.006784116611195712,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8760204656520749,0.03923454719412369,0.7121285748763619,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.04786116469849696,0.7819090722674742,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.03960026121698069,0.8149401069959146,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.044699399603326535,0.0,0.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.04604389291327121,0.6523833387951173,0.0,1.0,1
gato,saudavel,0.0,0.0,0.01915077560418725,5.388795357563758e-05,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.04236808259253666,0.0,0.0,0.0,0
gato,hipotermia_choque,0.8570569057861239,0.07152316308909201,0.19940408807645904,0.8780447936944193,0.0,0.0,1
bovino,letargia,0.0,0.0,0.04042902920485105,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.021102816847124135,0.0,1.0,0.0,0
bovino,letargia,0.0,0.0,0.03517260301019532,0.0,1.0,0.0,1
coelho,febre,0.2773469888100901,0.0,0.13830542985713629,0.12774300232825442,1.0,0.03333333333333333,1
gato,taquicardia_repouso,0.0,1.0,0.05379778296872308,0.7899197459650412,0.0,1.0,1
cao,saudavel,0.0,0.0,0.03907667321618057,0.026339284784166472,1.0,0.0,0
gato,saudavel,0.0,0.0,0.02292667857906422,0.0,0.689655172413793,0.0,0
cao,febre,0.1106058781810173,0.0,0.13001103661157315,0.13332372766784972,1.0,0.1,1
gato,saudavel,0.0,0.0,0.02224628988820488,0.0,1.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.052609301382683285,0.7411721283757884,0.0,1.0,1
cao,saudavel,0.0,0.0,0.04061266929014187,0.0,1.0,0.0,0
cao,letargia,0.0,0.0,0.04219675798799601,0.0,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.0404642266230562,0.0,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.04076957528384131,0.8099780457028547,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.05015665683424666,0.7954871899228289,0.0,1.0,1
coelho,taquicardia_repouso,0.0,0.8856175231703336,0.04674531198591446,0.8345595058878027,0.0,1.0,1
cao,letargia,0.0,0.0,0.047684726959996725,0.0,1.0,0.0,1
gato,letargia,0.0,0.0,0.025943354834486062,0.0,1.0,0.0,1
cao,taquicardia_repouso,0.0,0.8388612036730236,0.04095766332036829,0.7231832726246646,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.03792686210045778,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.029297065487456274,0.009704673856073653,1.0,0.0,0
gato,hipotermia_choque,0.7607211373701599,0.11076026221195567,0.2122521363456701,0.8876450779737509,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.04228603040591326,0.04837029477185961,0.0,0.0,0
coelho,taquicardia_repouso,0.0,0.7809737982715153,0.0590227970049127,0.7813646992321595,0.3448275862068965,0.9666666666666667,1
bovino,saudavel,0.0,0.0,0.026115912799172414,0.029704722086683844,1.0,0.0,0
coelho,hipotermia_choque,0.969704091440472,0.0,0.2789767512444556,0.8914831404234073,0.0,0.0,1
bovino,febre,0.6263869958885664,0.0,0.08250596837778985,0.1616534394838144,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04848000681826768,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04547308128859423,0.0,1.0,0.0,0
gato,febre,0.20017697898492015,0.0,0.06273569301293722,0.12429680436933666,1.0,0.03333333333333333,1
bovino,saudavel,0.0,0.0,0.0384481217439262,0.0,1.0,0.0,0
cao,letargia,0.0,0.0,0.04418860333040413,0.0,1.0,0.0,1
bovino,febre,0.38363363048413635,0.0,0.08672362519714276,0.07256359516390021,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8400560398101642,0.03777530351635521,0.8218119484990645,0.0,1.0,1
gato,hipotermia_choque,0.701333697107859,0.10243977875665422,0.18986581400048835,0.8771443869107394,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.03456722939001532,0.0013285441420423094,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02376057669790344,0.05437156328935999,0.0,0.0,0
bovino,letargia,0.0,0.0,0.043865012492859706,0.0,1.0,0.0,1
ave,atividade_intensa,0.0,0.5912590434927347,0.058447581567650786,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.034134801175925183,0.09093932935129223,1.0,0.0,0
coelho,febre,0.09088947630060784,0.0,0.15090883851688083,0.16385559692528517,1.0,0.03333333333333333,1
cao,saudavel,0.0,0.0,0.040461516135389626,0.04801857764186479,1.0,0.0,0
gato,atividade_intensa,0.0,0.5316856864036588,0.0561344828728988,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.033239390417103505,0.0,1.0,0.0,0
ave,letargia,0.0,0.0,0.026801407892189516,0.09729852251022453,1.0,0.0,1
cao,hipotermia_choque,0.6703841321750459,0.0,0.2951514703458282,0.8760634455394651,0.0,0.0,1
ave,febre,0.04935709041757974,0.0,0.08376537213028683,0.11515790050212793,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04668872441001332,0.023185299568626028,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03417700849417823,0.01888101483423532,1.0,0.0,0
bovino,letargia,0.0,0.0,0.039193971715847264,0.0750790966999394,1.0,0.0,1
ave,taquicardia_repouso,0.0,1.0,0.0497510248022759,0.8306817602970967,0.0,1.0,1
cao,letargia,0.0,0.0,0.048018612057874874,0.0,1.0,0.0,1
cao,febre,0.0,0.0,0.09250387782057037,0.1369342077080946,1.0,0.03333333333333333,1
bovino,letargia,0.0,0.0,0.037448420041918826,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.021413411199924518,0.0,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.035465737936069226,0.015087144691460108,1.0,0.0,0
ave,saudavel,0.0,0.0,0.024249416382731908,0.006539325560583675,0.3448275862068965,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.045110717665280436,0.8236986588587235,0.0,1.0,1
cao,febre,0.0,0.0,0.11600489434854669,0.11119473071139396,1.0,0.03333333333333333,1
ave,taquicardia_repouso,0.0,1.0,0.05081913490621603,0.812998521868852,0.0,1.0,1
coelho,febre,0.16750112329377953,0.0,0.13451617959250606,0.2010707159400137,0.689655172413793,0.03333333333333333,1
gato,atividade_intensa,0.0,0.6291937584413225,0.06408476764920831,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.033081572456994515,0.0,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.044830226787196344,0.8074582022192938,0.0,1.0,1
cao,taquicardia_repouso,0.0,0.8303998727388957,0.043752117622460764,0.7199945135627361,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.04588963889070771,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.0286019046401736,0.10996312674179276,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.03855017905953663,0.7740749662871816,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04075606477455269,0.0,0.0,0.0,0
gato,atividade_intensa,0.0,0.6364603787749907,0.0529828855427065,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.031389990619334215,0.029899552015147157,1.0,0.0,0
bovino,letargia,0.0,0.0,0.04473943296781079,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04096666639744369,0.0020278414935367417,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.04975216785417716,0.012228843903125397,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02504288649224655,0.03206494870459642,0.8620689655172414,0.0,0
coelho,taquicardia_repouso,0.0,0.8091668991883703,0.04999466814987389,0.8101087640810581,0.0,1.0,1
bovino,atividade_intensa,0.0,0.28397099979450147,0.07048628101914384,0.0,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.05324316266352399,0.8214986878458366,0.0,1.0,1
coelho,taquicardia_repouso,0.0,0.8428942907697616,0.04305344110821536,0.7998618845696158,0.0,1.0,1
coelho,hipotermia_choque,0.3224118794959452,0.0,0.26536206803196954,0.9126166780562998,0.0,0.0,1
gato,saudavel,0.0,0.0,0.026459220197422004,0.0,1.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.044168879263558274,0.8183608615314042,0.0,1.0,1
ave,letargia,0.0,0.0,0.020696844252893302,0.0,1.0,0.0,1
gato,febre,0.24641000825354742,0.0,0.0721588983184814,0.16346894531618827,1.0,0.03333333333333333,1
cao,saudavel,0.0,0.0,0.04399818866874277,0.0,1.0,0.0,0
coelho,febre,0.7645996587493944,0.0,0.12457407787301188,0.16573989827040103,1.0,0.1,1
bovino,letargia,0.0,0.0,0.03874719922801777,0.0,1.0,0.0,1
ave,atividade_intensa,0.0,0.47411967914843056,0.051004166688257156,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.038135095811042734,0.0,1.0,0.0,0
coelho,febre,0.3602380102619993,0.0,0.14427665649105675,0.13383451545704528,1.0,0.1,1
coelho,saudavel,0.0,0.0,0.04007246555587887,0.0,0.3448275862068965,0.0,0
gato,saudavel,0.0,0.0,0.023811215247019558,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.034297431822645046,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.019059920878802292,0.0,0.689655172413793,0.0,0
gato,hipotermia_choque,1.0,0.08801016474385648,0.18887132747176427,0.8884891720622989,0.0,0.0,1
coelho,hipotermia_choque,0.36451639040509076,0.0,0.25284646526417387,0.9324695586794373,0.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.053039456270429726,0.7759732558965424,0.0,1.0,1
coelho,letargia,0.0,0.0,0.04953771331857298,0.3300872973592974,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04212175445281291,0.04425096607571066,0.3448275862068965,0.0,0
cao,febre,0.0,0.0,0.11849561424138698,0.16539269798147038,1.0,0.06666666666666667,1
ave,taquicardia_repouso,0.0,1.0,0.04415722536359383,0.8253282295171703,0.0,1.0,1
coelho,letargia,0.0,0.0,0.04639268512701895,0.058178593715138005,1.0,0.0,1
gato,atividade_intensa,0.0,0.5897831712113217,0.059408829668046566,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.039028723486666264,0.0,1.0,0.0,0
gato,febre,0.43543283837806146,0.0,0.0830161387219611,0.14290381329770996,1.0,0.03333333333333333,1
gato,saudavel,0.0,0.0,0.022955384141434162,0.025975823948289123,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.043119293610834525,0.0,0.17241379310344826,0.0,0
ave,febre,0.3081707502010076,0.0,0.06588513269109764,0.17225263059434315,1.0,0.0,1
bovino,atividade_intensa,0.0,0.4362125698492556,0.04702980354583546,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.039567240965827824,0.006461757597600815,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9631337700871696,0.03707143233220156,0.6809556463721903,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.05704317206966705,0.8261111739803639,0.0,1.0,1
gato,saudavel,0.0,0.0,0.020574464847517415,0.035058426807070164,0.689655172413793,0.0,0
bovino,saudavel,0.0,0.0,0.03191922004940295,0.02899021715195238,1.0,0.0,0
gato,saudavel,0.0,0.0,0.02221175781745477,0.0,0.3448275862068965,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.05057152919328409,0.8164825045798362,0.0,1.0,1
ave,hipotermia_choque,0.7727176965804929,0.0,0.1752097828895614,0.9173238665856769,0.0,0.0,1
coelho,hipotermia_choque,0.20367156556213217,0.0,0.2600999176218826,0.8889680998965674,0.0,0.0,1
ave,taquicardia_repouso,0.0,1.0,0.046811600812522926,0.8369715900088526,0.0,1.0,1
gato,letargia,0.0,0.0,0.026489826484740495,0.0,1.0,0.0,1
coelho,letargia,0.0,0.0,0.05601543382151581,0.0,1.0,0.0,1
bovino,hipotermia_choque,0.8567129594558196,0.0,0.2088313555093558,0.814620160575164,0.0,0.0,1
ave,hipotermia_choque,0.5434994296233882,0.0,0.14619842701156455,0.8999470699261882,0.0,0.0,1
bovino,atividade_intensa,0.0,0.3912409709662321,0.03577299723861087,0.0,0.0,0.0,0
cao,febre,0.4334559601021051,0.0,0.1301481386028863,0.22581238568551432,1.0,0.23333333333333334,1
ave,atividade_intensa,0.0,0.5762719468328645,0.05792153498091343,0.0,0.0,0.0,0
ave,febre,0.40195322279939205,0.0,0.07310018911795603,0.09372694839080409,0.17241379310344826,0.03333333333333333,1
coelho,saudavel,0.0,0.0,0.04837365936810955,0.010594978429333657,1.0,0.0,0
gato,hipotermia_choque,1.0,0.029089905811588324,0.1864772476467079,0.8768992989960201,0.0,0.0,1
bovino,letargia,0.0,0.0,0.04039719577194869,0.0,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.03211091272660923,0.05711716297968639,1.0,0.0,0
ave,atividade_intensa,0.0,0.5126869202511215,0.0527450060258854,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02360317818722749,0.028884631547349437,0.0,0.0,0
ave,febre,0.2709711492134801,0.0,0.056020627132833935,0.15823624246071377,0.3448275862068965,0.0,1
coelho,febre,0.13518871763558127,0.0,0.12015249211175671,0.16033065610903052,0.689655172413793,0.03333333333333333,1
ave,febre,0.16075355267084745,0.0,0.07756141765720743,0.14954293633633464,0.3448275862068965,0.0,1
ave,febre,0.3645756975861403,0.0,0.06041987487874818,0.1497311559356047,0.3448275862068965,0.0,1
coelho,taquicardia_repouso,0.0,0.8028134227602457,0.048249130861941214,0.8107741855536976,0.0,1.0,1
cao,saudavel,0.0,0.0,0.0376571577219427,0.0,1.0,0.0,0
cao,letargia,0.0,0.0,0.04671033711170952,0.0,1.0,0.0,1
cao,taquicardia_repouso,0.0,0.8721916840438007,0.043665211146464315,0.7108241189294797,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03262745771158119,0.09861541717504285,1.0,0.0,0
ave,atividade_intensa,0.0,0.5070589248175468,0.059717294980712814,0.0,0.0,0.0,0
bovino,febre,0.3239643464516746,0.0,0.10406226276551192,0.19897870534236695,1.0,0.13333333333333333,1
coelho,saudavel,0.0,0.0,0.0451812225357474,0.0,0.0,0.0,0
cao,taquicardia_repouso,0.0,0.8521874537719398,0.041424657912317066,0.7232021448739023,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.032919670503357756,0.001330253660403291,1.0,0.0,0
coelho,letargia,0.0,0.0,0.05089025311288095,0.13632621859028327,1.0,0.0,1
bovino,letargia,0.0,0.0,0.048922036038754176,0.0,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.831955281443171,0.04743109728700787,0.7610860161214834,0.0,1.0,1
gato,hipotermia_choque,1.0,0.0,0.18853821956597933,0.887236168580654,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.03303623236145683,0.0,1.0,0.0,0
coelho,atividade_intensa,0.0,0.2895700653363309,0.05754962014801445,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02519685574942256,0.0,0.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.040428386832500024,0.8174507880294039,0.0,1.0,1
cao,hipotermia_choque,0.6181308729201815,0.0,0.2699128092354103,0.8886237327781961,0.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.046769242574416565,0.7517431641082557,0.0,1.0,1
bovino,taquicardia_repouso,0.0,0.960280029763642,0.05022955525792705,0.6804999391080915,0.0,1.0,1
cao,saudavel,0.0,0.0,0.041260358898602384,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.047341263689273785,0.009693778359306737,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.027812053086902107,0.05149491998803346,0.0,0.0,0
ave,saudavel,0.0,0.0,0.019471181229580786,0.013557450665357074,0.0,0.0,0
cao,letargia,0.0,0.0,0.05365688024547742,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.01987761456431198,0.0,0.689655172413793,0.0,0
bovino,letargia,0.0,0.0,0.044077408373377536,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.020699963643170272,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.03637190273219065,0.0,0.17241379310344826,0.0,0
coelho,saudavel,0.0,0.0,0.04610151125573802,0.0,0.3448275862068965,0.0,0
cao,saudavel,0.0,0.0,0.04101398420148043,0.11616733648552002,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8566497230625718,0.034687033731342166,0.7749716507664304,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.02690088161714024,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.019487146548190202,0.016880061278986225,0.3448275862068965,0.0,0
ave,letargia,0.0,0.0,0.029020891204398425,0.17590089301180545,1.0,0.0,1
cao,atividade_intensa,0.0,0.3062650140357235,0.0615673097900569,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.020986059076389313,0.022822900774789656,1.0,0.0,0
bovino,atividade_intensa,0.0,0.35600250137258627,0.05280765273495331,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02087663408584117,0.046306899418395386,1.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.047185216407665403,0.6443305016367128,0.0,1.0,1
ave,hipotermia_choque,0.6451218393060998,0.0,0.14939631526722122,0.9149977605450824,0.0,0.0,1
cao,saudavel,0.0,0.0,0.036270591644642955,0.006861490620536093,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.038747031675161824,0.0,0.0,0.0,0
ave,letargia,0.0,0.0,0.0286890582958098,0.0652103087100705,1.0,0.0,1
coelho,atividade_intensa,0.0,0.3883191264691266,0.04157007616799365,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.029085965366988185,0.0,1.0,0.0,0
cao,atividade_intensa,0.0,0.4113760994740985,0.06145007271180381,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.0232644257639435,0.020531823572683683,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.031322261157241224,0.0498054047003097,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.025463750693261296,0.0,1.0,0.0,0
bovino,letargia,0.0,0.0,0.044018679968779,0.0,1.0,0.0,1
ave,hipotermia_choque,0.36981279372501064,0.08299286487578295,0.20604277294669543,0.9142715975231199,0.0,0.0,1
bovino,hipotermia_choque,0.8885939040352941,0.0,0.25229396393720854,0.8379244982135151,0.0,0.0,1
cao,saudavel,0.0,0.0,0.03555198986846433,0.01164348860997999,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02116460889599559,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03379090670876449,0.0,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8351224349170814,0.05415463699401981,0.7409025816952526,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.052902235997631025,0.8181430595161592,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.04734145580536096,0.8589546549224273,0.0,1.0,1
gato,taquicardia_repouso,0.0,1.0,0.043512164833266025,0.7666887234950239,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03914469162547427,0.0,1.0,0.0,0
ave,letargia,0.0,0.0,0.019127932912512892,0.0,1.0,0.0,1
bovino,hipotermia_choque,1.0,0.0,0.24544111935491955,0.847724942733519,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.04833802612839101,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.04617772915769775,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02180393839190691,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.037125847705807236,0.013823329353911062,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.035108655686191606,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.03606703009354538,0.00730278094021819,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8441181921607424,0.04757491449089369,0.773558533474823,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03198941482350442,0.0,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9249575297505366,0.04023406710176961,0.6378805209260148,0.0,1.0,1
coelho,febre,0.37981811256905007,0.0,0.13705962845701858,0.13540366069393517,1.0,0.03333333333333333,1
coelho,taquicardia_repouso,0.0,0.8416270002777619,0.04103917430855064,0.8075181082603226,0.0,1.0,1
ave,hipotermia_choque,0.46292840756849074,0.11176077257755579,0.21795098239355928,0.9204529521361297,0.0,0.0,1
bovino,febre,0.5214670529448426,0.0,0.12401483580605023,0.0925381791758314,1.0,0.26666666666666666,1
gato,taquicardia_repouso,0.0,1.0,0.03968709492325737,0.7373684041152839,0.0,1.0,1
ave,saudavel,0.0,0.0,0.021862697280076848,0.02347867861582653,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.02699021721797068,0.03481223231320507,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.049257100948438486,0.0,0.17241379310344826,0.0,0
ave,atividade_intensa,0.0,0.5564240837836671,0.04737711662310835,0.0,0.0,0.0,0
bovino,febre,0.5526292341699179,0.0,0.10697323293657865,0.06689100413107751,1.0,0.16666666666666666,1
bovino,letargia,0.0,0.0,0.03797111227882533,0.0,1.0,0.0,1
bovino,taquicardia_repouso,0.0,0.9856001810642063,0.043165149087768466,0.6207081573246332,0.0,1.0,1
coelho,febre,0.30092154435183716,0.0,0.12331194894680847,0.09800401819981652,1.0,0.0,1
gato,febre,0.904194301694484,0.0,0.06879691689145288,0.16443262419978055,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04168452257654478,0.002506261154969769,0.0,0.0,0
gato,letargia,0.0,0.0,0.021489889010635047,0.007083287909416369,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.03353160604312503,0.006796171990026356,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02242958121449687,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.026276773236269837,0.013768591390004525,1.0,0.0,0
bovino,atividade_intensa,0.0,0.4407054728125879,0.06040315758355923,0.0,0.0,0.0,0
coelho,taquicardia_repouso,0.0,0.810992572615024,0.05479702665209693,0.7400839617504116,0.0,1.0,1
cao,atividade_intensa,0.0,0.39577796343589355,0.057058280625849715,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.034670413992201686,0.02813723686187597,1.0,0.0,0
cao,letargia,0.0,0.0,0.04512804326002622,0.0,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.03078189438113033,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.0291473494781374,0.0,1.0,0.0,0
gato,febre,0.6999241814258148,0.0,0.08028415123858848,0.13204019865706373,1.0,0.1,1
ave,atividade_intensa,0.0,0.5482607694895758,0.038354319176639985,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.03354424309482244,0.0,0.3448275862068965,0.0,0
cao,taquicardia_repouso,0.0,0.7550708293916286,0.04181533794600812,0.7100323362096308,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.044771820360401296,0.0,0.3448275862068965,0.0,0
cao,febre,0.428783313855986,0.0,0.11795154586387625,0.14672406029354512,1.0,0.06666666666666667,1
ave,febre,0.3794575577347743,0.0,0.06693544525742055,0.17168257867734227,0.3448275862068965,0.0,1
coelho,saudavel,0.0,0.0,0.04915862942284071,0.038641078360540315,0.689655172413793,0.0,0
gato,saudavel,0.0,0.0,0.017357436957723987,0.054299500645284327,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03149052147006419,0.0,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8044144926102192,0.04668085011345379,0.7755820365483674,0.0,1.0,1
cao,hipotermia_choque,0.36472670522845596,0.0,0.2614000811215431,0.8337617300986477,0.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8718767965481944,0.0524809437288867,0.8244457243760388,0.0,1.0,1
cao,saudavel,0.0,0.0,0.034917654960784236,0.08418038769250924,1.0,0.0,0
coelho,febre,0.3219076902085287,0.0,0.13381540956159518,0.16463532959417426,1.0,0.03333333333333333,1
coelho,saudavel,0.0,0.0,0.04265954622087867,0.0,0.0,0.0,0
ave,atividade_intensa,0.0,0.5842079188314286,0.0536394187745121,0.0,0.0,0.0,0
ave,atividade_intensa,0.0,0.533182204146301,0.050345409225088664,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02658964261086235,0.0,0.0,0.0,0
cao,taquicardia_repouso,0.0,0.9461862161387657,0.06915271169450476,0.7377463554377177,0.0,1.0,1
coelho,atividade_intensa,0.0,0.3135258878354936,0.05625045503465324,0.0,0.0,0.0,0
gato,hipotermia_choque,0.8056953829568987,0.0,0.1703326813080926,0.9131770836826304,0.0,0.0,1
bovino,taquicardia_repouso,0.0,0.984789165760364,0.04318356888339385,0.6567103466939264,0.0,1.0,1
cao,letargia,0.0,0.0,0.05072017005903045,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.03574049703906152,0.0,0.689655172413793,0.0,0
bovino,letargia,0.0,0.0,0.038247527155805094,0.0,1.0,0.0,1
ave,taquicardia_repouso,0.0,1.0,0.04847899828530147,0.8238791476360586,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03069511718418589,0.023841280261138076,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.04059215839346283,0.04948689906312409,1.0,0.0,0
ave,febre,0.2358544883778464,0.0,0.0704560420290289,0.1536212348296384,0.3448275862068965,0.0,1
cao,saudavel,0.0,0.0,0.04433721248072469,0.0,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.9084650332047304,0.03928666602999933,0.7528605276879674,0.0,1.0,1
ave,atividade_intensa,0.0,0.5995631854781778,0.06014754564251428,0.0,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.04594072721182682,0.814132749069669,0.0,1.0,1
ave,letargia,0.0,0.0,0.028018586938645448,0.02229428580830961,1.0,0.0,1
gato,saudavel,0.0,0.0,0.024076559524837077,0.0,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9889515441917609,0.05176946703912399,0.6855075029379691,0.0,1.0,1
ave,hipotermia_choque,0.5703987982996708,0.14034422778656608,0.21501496636917303,0.9063154105828523,0.0,0.0,1
ave,saudavel,0.0,0.0,0.02574879495029612,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.013717919831640528,0.0,0.689655172413793,0.0,0
gato,hipotermia_choque,1.0,0.0,0.16936357566866667,0.8806679352858131,0.0,0.0,1
bovino,atividade_intensa,0.0,0.5111909034808513,0.050066414344134565,0.0,0.0,0.0,0
